,TIME,LINE,HA,HOME,AWAY,LABEL,ID,MATCH_TIME,TITLE,MATCH_RESULT,DELTA,HOME_LAG,AWAY_LAG,HOME_CHANGE,AWAY_CHANGE,HOME_SCORE,AWAY_SCORE,FIRST_LINE,LAST_LINE,O_LINE,O_FIRST_LINE,O_LINE_LEAD,HOME_TREND,AWAY_TREND,A_PAT_FOUND,H_PAT_FOUND,PAT_FOUND,HANDI_LABEL
83,2017-08-23 08:37:00,(0/-0.5),"(1.96, 1.88)",1.96,1.88,A,117505,2017-08-23 10:00:00,普馬斯 VS 莫雷利亞,(0 : 0) 1 : 2,0 days 01:23:00.000000000,1.94,1.9,+,-,1,2,(0/-0.5),(0/-0.5),10,10,10.0,0++-+-++--++-,0--+-+--++--+,N,N,N,A
84,2017-08-23 09:22:00,(0/-0.5),"(2.02, 1.82)",2.02,1.82,A,117505,2017-08-23 10:00:00,普馬斯 VS 莫雷利亞,(0 : 0) 1 : 2,0 days 00:38:00.000000000,1.96,1.88,+,-,1,2,(0/-0.5),(0/-0.5),10,10,10.0,0++-+-++--++-,0--+-+--++--+,N,N,N,A
85,2017-08-23 09:40:00,(0/-0.5),"(2.0, 1.84)",2.0,1.84,A,117505,2017-08-23 10:00:00,普馬斯 VS 莫雷利亞,(0 : 0) 1 : 2,0 days 00:20:00.000000000,2.02,1.82,-,+,1,2,(0/-0.5),(0/-0.5),10,10,10.0,0++-+-++--++-,0--+-+--++--+,N,N,N,A
86,2017-08-21 19:34:00,(0/-0.5),"(1.97, 1.87)",1.97,1.87,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,1 days 14:26:00.000000000,,,0,0,1,3,(0/-0.5),(0/-0.5),10,10,,0-----++-----++++,0+++++--+++++----,N,N,N,A
87,2017-08-22 18:25:00,(0/-0.5),"(1.88, 1.96)",1.88,1.96,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 15:35:00.000000000,1.97,1.87,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
88,2017-08-22 18:51:00,(0/-0.5),"(1.86, 1.98)",1.86,1.98,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 15:09:00.000000000,1.88,1.96,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
89,2017-08-22 18:52:00,(0/-0.5),"(1.8, 2.05)",1.8,2.05,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 15:08:00.000000000,1.86,1.98,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
90,2017-08-22 18:54:00,(0/-0.5),"(1.77, 2.09)",1.77,2.09,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 15:06:00.000000000,1.8,2.05,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
91,2017-08-22 19:25:00,(0/-0.5),"(1.71, 2.18)",1.71,2.18,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 14:35:00.000000000,1.77,2.09,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
92,2017-08-22 20:27:00,(0/-0.5),"(1.84, 2.0)",1.84,2.0,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 13:33:00.000000000,1.71,2.18,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
93,2017-08-22 20:31:00,(0/-0.5),"(1.92, 1.92)",1.92,1.92,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 13:29:00.000000000,1.84,2.0,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
94,2017-08-22 20:35:00,(0/-0.5),"(1.89, 1.95)",1.89,1.95,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 13:25:00.000000000,1.92,1.92,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
95,2017-08-22 20:41:00,(0/-0.5),"(1.87, 1.97)",1.87,1.97,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 13:19:00.000000000,1.89,1.95,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
96,2017-08-22 20:57:00,(0/-0.5),"(1.84, 2.0)",1.84,2.0,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 13:03:00.000000000,1.87,1.97,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
97,2017-08-23 03:54:00,(0/-0.5),"(1.72, 2.16)",1.72,2.16,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 06:06:00.000000000,1.84,2.0,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
98,2017-08-23 04:01:00,(0/-0.5),"(1.68, 2.23)",1.68,2.23,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 05:59:00.000000000,1.72,2.16,-,+,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
99,2017-08-23 07:54:00,(0/-0.5),"(1.72, 2.16)",1.72,2.16,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 02:06:00.000000000,1.68,2.23,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
100,2017-08-23 07:59:00,(0/-0.5),"(1.75, 2.11)",1.75,2.11,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 02:01:00.000000000,1.72,2.16,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
101,2017-08-23 09:04:00,(0/-0.5),"(1.78, 2.07)",1.78,2.07,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 00:56:00.000000000,1.75,2.11,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
102,2017-08-23 09:12:00,(0/-0.5),"(1.82, 2.02)",1.82,2.02,A,117506,2017-08-23 10:00:00,克雷塔羅 VS 迪祖亞拿,(0 : 2) 1 : 3,0 days 00:48:00.000000000,1.78,2.07,+,-,1,3,(0/-0.5),(0/-0.5),10,10,10.0,0-----++-----++++,0+++++--+++++----,N,N,N,A
103,2017-08-21 19:34:00,(+0.5/+1),"(1.66, 2.17)",1.66,2.17,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,1 days 21:56:00.000000000,,,0,0,3,0,(+0.5/+1),(+0.5/+1),6,6,,0+++++++-++,0-------+--,Y,N,Y,H
104,2017-08-23 05:48:00,(+0.5/+1),"(1.68, 2.13)",1.68,2.13,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 11:42:00.000000000,1.66,2.17,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
105,2017-08-23 06:12:00,(+0.5/+1),"(1.71, 2.09)",1.71,2.09,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 11:18:00.000000000,1.68,2.13,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
106,2017-08-23 12:02:00,(+0.5/+1),"(1.73, 2.06)",1.73,2.06,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 05:28:00.000000000,1.71,2.09,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
107,2017-08-23 12:42:00,(+0.5/+1),"(1.78, 2.0)",1.78,2.0,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 04:48:00.000000000,1.73,2.06,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
108,2017-08-23 13:16:00,(+0.5/+1),"(1.82, 1.95)",1.82,1.95,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 04:14:00.000000000,1.78,2.0,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
109,2017-08-23 13:59:00,(+0.5/+1),"(1.85, 1.92)",1.85,1.92,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 03:31:00.000000000,1.82,1.95,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
110,2017-08-23 15:35:00,(+0.5/+1),"(1.88, 1.88)",1.88,1.88,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 01:55:00.000000000,1.85,1.92,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
111,2017-08-23 16:28:00,(+0.5/+1),"(1.85, 1.97)",1.85,1.97,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 01:02:00.000000000,1.88,1.88,-,+,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
112,2017-08-23 16:53:00,(+0.5/+1),"(1.88, 1.94)",1.88,1.94,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 00:37:00.000000000,1.85,1.97,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
113,2017-08-23 17:04:00,(+0.5/+1),"(1.92, 1.9)",1.92,1.9,H,117507,2017-08-23 17:30:00,阿德萊德聯 VS 墨爾本勝利,(0 : 0) 3 : 0,0 days 00:26:00.000000000,1.88,1.94,+,-,3,0,(+0.5/+1),(+0.5/+1),6,6,6.0,0+++++++-++,0-------+--,Y,N,Y,H
114,2017-08-21 12:02:00,(0),"(1.84, 1.93)",1.84,1.93,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,2 days 05:58:00.000000000,,,0,0,3,1,(0),(0/-0.5),9,9,,0------+--+--,0++++++-++-++,N,N,N,H
115,2017-08-22 12:22:00,(0),"(1.82, 2.02)",1.82,2.02,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,1 days 05:38:00.000000000,1.84,1.93,-,+,3,1,(0),(0/-0.5),9,9,9.0,0------+--+--,0++++++-++-++,N,N,N,H
116,2017-08-22 22:16:00,(0),"(1.79, 2.06)",1.79,2.06,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 19:44:00.000000000,1.82,2.02,-,+,3,1,(0),(0/-0.5),9,9,9.0,0------+--+--,0++++++-++-++,N,N,N,H
117,2017-08-23 04:13:00,(0/-0.5),"(1.97, 1.87)",1.97,1.87,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 13:47:00.000000000,1.79,2.06,-,+,3,1,(0),(0/-0.5),10,9,9.0,0------+--+--,0++++++-++-++,N,N,N,H
118,2017-08-23 08:07:00,(0/-0.5),"(1.94, 1.9)",1.94,1.9,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 09:53:00.000000000,1.97,1.87,-,+,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
119,2017-08-23 10:20:00,(0/-0.5),"(1.92, 1.92)",1.92,1.92,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 07:40:00.000000000,1.94,1.9,-,+,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
120,2017-08-23 11:26:00,(0/-0.5),"(1.89, 1.95)",1.89,1.95,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 06:34:00.000000000,1.92,1.92,-,+,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
121,2017-08-23 12:12:00,(0/-0.5),"(1.91, 1.93)",1.91,1.93,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 05:48:00.000000000,1.89,1.95,+,-,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
122,2017-08-23 13:48:00,(0/-0.5),"(1.89, 1.95)",1.89,1.95,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 04:12:00.000000000,1.91,1.93,-,+,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
123,2017-08-23 14:47:00,(0/-0.5),"(1.86, 1.98)",1.86,1.98,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 03:13:00.000000000,1.89,1.95,-,+,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
124,2017-08-23 16:03:00,(0/-0.5),"(1.91, 1.93)",1.91,1.93,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 01:57:00.000000000,1.86,1.98,+,-,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
125,2017-08-23 16:05:00,(0/-0.5),"(1.87, 1.97)",1.87,1.97,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 01:55:00.000000000,1.91,1.93,-,+,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
126,2017-08-23 16:14:00,(0/-0.5),"(1.84, 2.0)",1.84,2.0,H,117508,2017-08-23 18:00:00,川崎前鋒 VS 浦和紅鑽,(1 : 0) 3 : 1,0 days 01:46:00.000000000,1.87,1.97,-,+,3,1,(0),(0/-0.5),10,9,10.0,0------+--+--,0++++++-++-++,N,N,N,H
127,2017-08-21 12:02:00,(-0.5/-1),"(1.84, 2.0)",1.84,2.0,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,2 days 14:43:00.000000000,,,0,0,4,2,(-0.5/-1),(-0.5/-1),12,12,,0--+----+++-,0++-++++---+,N,N,N,H
128,2017-08-23 12:02:00,(-0.5/-1),"(1.78, 2.08)",1.78,2.08,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 14:43:00.000000000,1.84,2.0,-,+,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
129,2017-08-23 14:40:00,(-0.5/-1),"(1.75, 2.12)",1.75,2.12,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 12:05:00.000000000,1.78,2.08,-,+,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
130,2017-08-23 15:09:00,(-0.5/-1),"(1.8, 2.05)",1.8,2.05,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 11:36:00.000000000,1.75,2.12,+,-,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
131,2017-08-23 15:12:00,(-0.5/-1),"(1.78, 2.07)",1.78,2.07,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 11:33:00.000000000,1.8,2.05,-,+,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
132,2017-08-23 19:51:00,(-0.5/-1),"(1.76, 2.1)",1.76,2.1,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 06:54:00.000000000,1.78,2.07,-,+,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
133,2017-08-23 22:30:00,(-0.5/-1),"(1.75, 2.12)",1.75,2.12,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 04:15:00.000000000,1.76,2.1,-,+,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
134,2017-08-23 23:38:00,(-0.5/-1),"(1.73, 2.15)",1.73,2.15,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 03:07:00.000000000,1.75,2.12,-,+,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
135,2017-08-24 01:26:00,(-0.5/-1),"(1.76, 2.1)",1.76,2.1,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 01:19:00.000000000,1.73,2.15,+,-,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
136,2017-08-24 01:28:00,(-0.5/-1),"(1.78, 2.07)",1.78,2.07,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 01:17:00.000000000,1.76,2.1,+,-,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
137,2017-08-24 01:33:00,(-0.5/-1),"(1.8, 2.05)",1.8,2.05,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 01:12:00.000000000,1.78,2.07,+,-,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
138,2017-08-24 01:34:00,(-0.5/-1),"(1.78, 2.07)",1.78,2.07,H,117509,2017-08-24 02:45:00,利物浦 VS 賀芬咸,(3 : 1) 4 : 2,0 days 01:11:00.000000000,1.8,2.05,-,+,4,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0--+----+++-,0++-++++---+,N,N,N,H
139,2017-08-21 12:03:00,(-0.5/-1),"(2.07, 1.78)",2.07,1.78,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,2 days 14:42:00.000000000,,,0,0,2,0,(-0.5/-1),(-0.5/-1),12,12,,0--------+,0++++++++-,N,Y,Y,H
140,2017-08-23 09:16:00,(-0.5/-1),"(1.98, 1.86)",1.98,1.86,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 17:29:00.000000000,2.07,1.78,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
141,2017-08-23 15:48:00,(-0.5/-1),"(1.95, 1.89)",1.95,1.89,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 10:57:00.000000000,1.98,1.86,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
142,2017-08-23 19:56:00,(-0.5/-1),"(1.92, 1.92)",1.92,1.92,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 06:49:00.000000000,1.95,1.89,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
143,2017-08-23 20:18:00,(-0.5/-1),"(1.88, 1.96)",1.88,1.96,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 06:27:00.000000000,1.92,1.92,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
144,2017-08-23 21:08:00,(-0.5/-1),"(1.84, 2.0)",1.84,2.0,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 05:37:00.000000000,1.88,1.96,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
145,2017-08-23 22:58:00,(-0.5/-1),"(1.82, 2.02)",1.82,2.02,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 03:47:00.000000000,1.84,2.0,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
146,2017-08-23 23:42:00,(-0.5/-1),"(1.8, 2.05)",1.8,2.05,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 03:03:00.000000000,1.82,2.02,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
147,2017-08-24 02:08:00,(-0.5/-1),"(1.78, 2.07)",1.78,2.07,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 00:37:00.000000000,1.8,2.05,-,+,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
148,2017-08-24 02:22:00,(-0.5/-1),"(1.82, 2.02)",1.82,2.02,H,117510,2017-08-24 02:45:00,莫斯科中央陸軍 VS 年青人,(1 : 0) 2 : 0,0 days 00:23:00.000000000,1.78,2.07,+,-,2,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0--------+,0++++++++-,N,Y,Y,H
149,2017-08-21 12:03:00,(0/+0.5),"(2.19, 1.7)",2.19,1.7,A,117511,2017-08-24 02:45:00,布加勒斯特星隊 VS 士砵亭,(1 : 1) 1 : 5,2 days 14:42:00.000000000,,,0,0,1,5,(0/+0.5),(0/+0.5),8,8,,0++----,0--++++,N,N,N,A
150,2017-08-23 09:18:00,(0/+0.5),"(2.23, 1.68)",2.23,1.68,A,117511,2017-08-24 02:45:00,布加勒斯特星隊 VS 士砵亭,(1 : 1) 1 : 5,0 days 17:27:00.000000000,2.19,1.7,+,-,1,5,(0/+0.5),(0/+0.5),8,8,8.0,0++----,0--++++,N,N,N,A
151,2017-08-23 17:48:00,(0/+0.5),"(2.26, 1.66)",2.26,1.66,A,117511,2017-08-24 02:45:00,布加勒斯特星隊 VS 士砵亭,(1 : 1) 1 : 5,0 days 08:57:00.000000000,2.23,1.68,+,-,1,5,(0/+0.5),(0/+0.5),8,8,8.0,0++----,0--++++,N,N,N,A
152,2017-08-24 01:46:00,(0/+0.5),"(2.23, 1.68)",2.23,1.68,A,117511,2017-08-24 02:45:00,布加勒斯特星隊 VS 士砵亭,(1 : 1) 1 : 5,0 days 00:59:00.000000000,2.26,1.66,-,+,1,5,(0/+0.5),(0/+0.5),8,8,8.0,0++----,0--++++,N,N,N,A
153,2017-08-24 01:47:00,(0/+0.5),"(2.14, 1.73)",2.14,1.73,A,117511,2017-08-24 02:45:00,布加勒斯特星隊 VS 士砵亭,(1 : 1) 1 : 5,0 days 00:58:00.000000000,2.23,1.68,-,+,1,5,(0/+0.5),(0/+0.5),8,8,8.0,0++----,0--++++,N,N,N,A
154,2017-08-24 02:38:00,(0/+0.5),"(2.11, 1.75)",2.11,1.75,A,117511,2017-08-24 02:45:00,布加勒斯特星隊 VS 士砵亭,(1 : 1) 1 : 5,0 days 00:07:00.000000000,2.14,1.73,-,+,1,5,(0/+0.5),(0/+0.5),8,8,8.0,0++----,0--++++,N,N,N,A
155,2017-08-24 02:44:00,(0/+0.5),"(2.07, 1.78)",2.07,1.78,A,117511,2017-08-24 02:45:00,布加勒斯特星隊 VS 士砵亭,(1 : 1) 1 : 5,0 days 00:01:00.000000000,2.11,1.75,-,+,1,5,(0/+0.5),(0/+0.5),8,8,8.0,0++----,0--++++,N,N,N,A
156,2017-08-21 12:03:00,(-0.5/-1),"(2.05, 1.8)",2.05,1.8,H,117512,2017-08-24 02:45:00,哥本哈根 VS 卡拉巴克,(1 : 0) 2 : 1,2 days 14:42:00.000000000,,,0,0,2,1,(-0.5/-1),(-0.5/-1),12,12,,0---++-++,0+++--+--,N,N,N,H
157,2017-08-22 00:40:00,(-0.5/-1),"(2.02, 1.82)",2.02,1.82,H,117512,2017-08-24 02:45:00,哥本哈根 VS 卡拉巴克,(1 : 0) 2 : 1,2 days 02:05:00.000000000,2.05,1.8,-,+,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++-++,0+++--+--,N,N,N,H
158,2017-08-23 12:46:00,(-0.5/-1),"(2.0, 1.84)",2.0,1.84,H,117512,2017-08-24 02:45:00,哥本哈根 VS 卡拉巴克,(1 : 0) 2 : 1,0 days 13:59:00.000000000,2.02,1.82,-,+,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++-++,0+++--+--,N,N,N,H
159,2017-08-23 14:26:00,(-0.5/-1),"(1.97, 1.87)",1.97,1.87,H,117512,2017-08-24 02:45:00,哥本哈根 VS 卡拉巴克,(1 : 0) 2 : 1,0 days 12:19:00.000000000,2.0,1.84,-,+,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++-++,0+++--+--,N,N,N,H
160,2017-08-23 15:24:00,(-0.5/-1),"(2.0, 1.84)",2.0,1.84,H,117512,2017-08-24 02:45:00,哥本哈根 VS 卡拉巴克,(1 : 0) 2 : 1,0 days 11:21:00.000000000,1.97,1.87,+,-,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++-++,0+++--+--,N,N,N,H
161,2017-08-23 16:02:00,(-0.5/-1),"(2.05, 1.8)",2.05,1.8,H,117512,2017-08-24 02:45:00,哥本哈根 VS 卡拉巴克,(1 : 0) 2 : 1,0 days 10:43:00.000000000,2.0,1.84,+,-,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++-++,0+++--+--,N,N,N,H
162,2017-08-23 23:36:00,(-0.5/-1),"(2.02, 1.83)",2.02,1.83,H,117512,2017-08-24 02:45:00,哥本哈根 VS 卡拉巴克,(1 : 0) 2 : 1,0 days 03:09:00.000000000,2.05,1.8,-,+,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0---++-++,0+++--+--,N,N,N,H
